행정구역별,연령별,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
전라북도,76세,8739,8926,7049,6927,7994,10044,10001,9813,10083,10286,11652,12463,13569,14604,14100,14446,15055,15944,14037,16436,21420,13879,13616,12919,15313,19232
전라북도,77세,6384,8215,8350,6661,6531,7553,9524,9493,9354,9677,9873,11262,12105,13107,14173,13639,14019,14624,15493,13639,16049,20892,13617,13294,12599,14964
전라북도,78세,6202,5969,7676,7870,6159,6150,7127,8969,8960,8922,9215,9500,10819,11628,12635,13698,13222,13550,14147,15006,13227,15602,20319,13219,12906,12268
전라북도,79세,5383,5720,5518,7121,7318,5772,5680,6685,8419,8456,8461,8777,9087,10390,11103,12101,13190,12728,13071,13673,14467,12807,15143,19684,12811,12570
전라북도,80세,4598,4909,5289,5105,6560,6833,5334,5304,6264,7951,7930,7982,8365,8663,9869,10594,11571,12592,12245,12538,13109,13941,12374,14597,18917,12301
전라북도,81세,4325,4213,4482,4923,4673,6119,6300,4920,4873,5806,7409,7455,7579,7931,8206,9352,10089,11013,11984,11660,11955,12563,13387,11846,13917,18126
전라북도,82세,3876,3877,3808,4131,4455,4255,5598,5812,4482,4498,5372,6859,7006,7079,7435,7726,8816,9535,10402,11375,11059,11374,11999,12684,11277,13239
전라북도,83세,3128,3413,3445,3444,3693,4001,3809,5066,5298,4079,4131,4925,6385,6543,6647,6947,7285,8253,8964,9812,10682,10454,10787,11333,11935,10685
전라북도,84세,2619,2749,3031,3066,3070,3313,3551,3408,4538,4798,3683,3734,4579,5914,5997,6126,6462,6788,7703,8366,9102,9973,9823,10129,10581,11197
전라북도,85세,11663,2324,2407,2670,2679,2744,2909,3133,3052,4070,4332,3331,3443,4153,5437,5546,5669,5985,6306,7106,7721,8459,9257,9196,9343,9788
전라북도,86세,-,2010,1977,2117,2318,2352,2387,2551,2761,2733,3620,3842,2993,3064,3729,4894,5071,5181,5445,5799,6501,7112,7811,8538,8401,8604
전라북도,87세,-,1766,1675,1712,1787,2015,2019,2088,2230,2436,2411,3171,3469,2673,2693,3316,4405,4569,4709,4929,5242,5893,6487,7143,7741,7653
전라북도,88세,-,1310,1461,1459,1452,1512,1708,1734,1800,1924,2129,2116,2837,3029,2345,2392,2952,3939,4085,4184,4418,4764,5301,5828,6351,6941
전라북도,89세,-,1001,1063,1252,1206,1198,1294,1430,1441,1543,1650,1839,1869,2478,2636,2028,2108,2582,3476,3596,3696,3882,4278,4697,5131,5597
전라북도,90세,-,893,840,879,1032,1006,977,1081,1203,1202,1296,1409,1594,1587,2114,2272,1767,1849,2208,2985,3128,3231,3378,3777,4019,4423
전라북도,91세,-,678,721,683,712,854,821,787,905,987,994,1067,1221,1366,1345,1802,1951,1497,1557,1898,2521,2683,2814,2912,3151,3475
전라북도,92세,-,517,545,576,518,571,682,657,631,752,819,791,908,1011,1109,1151,1546,1636,1263,1317,1574,2141,2282,2392,2356,2628
전라북도,93세,-,374,403,415,441,413,445,538,516,486,583,662,683,725,833,924,953,1315,1366,1041,1063,1279,1773,1884,1937,1911
전라북도,94세,-,264,272,310,313,335,323,344,422,401,410,464,551,555,591,672,752,742,1076,1091,822,869,1051,1477,1472,1573
전라북도,95세,-,736,752,785,793,818,859,889,944,1054,315,307,380,430,444,487,553,605,590,847,857,643,704,828,1125,1122
전라북도,96세,-,-,-,-,-,-,-,-,-,-,244,240,268,297,331,339,379,431,474,448,645,671,511,526,611,858
전라북도,97세,-,-,-,-,-,-,-,-,-,-,159,182,221,204,239,269,270,297,352,371,340,502,524,377,380,488
전라북도,98세,-,-,-,-,-,-,-,-,-,-,103,120,168,171,160,189,195,208,230,274,281,264,406,370,255,265
전라북도,99세,-,-,-,-,-,-,-,-,-,-,89,77,118,135,142,123,149,145,171,168,203,209,202,296,250,177
전라북도,100세 이상,-,-,-,-,-,-,-,-,-,-,173,184,457,481,522,582,603,639,697,706,748,804,856,405,462,474
전라남도,계,2171024,2155093,2130614,2099308,2054204,2017730,1986192,1967205,1942925,1929836,1919000,1913004,1918485,1914339,1909618,1907172,1905780,1908996,1903914,1896424,1882970,1868745,1851549,1832803,1817697,1804217
전라남도,0세,25275,24688,24715,21293,18072,17346,16189,14927,14945,16916,15631,15172,15914,15952,16436,14974,14361,14711,13591,11940,10881,10614,9445,8242,7713,7663
전라남도,1세,28517,27008,25975,25926,22069,18926,17934,16831,15412,15519,17447,16076,15590,16393,16517,16803,15258,14846,15035,13841,12178,11094,10725,9418,8492,7997
전라남도,2세,28877,28702,26914,25732,25538,22060,18787,17873,16815,15393,15587,17245,15948,15463,16331,16331,16690,15261,14702,14808,13528,11924,10884,10423,9299,8542
전라남도,3세,29863,29114,28580,26603,25276,25488,21771,18794,17647,16753,15320,15468,17085,15933,15393,16248,16301,16774,15151,14607,14538,13371,11764,10781,10342,9237
전라남도,4세,29625,30054,28907,28233,26099,25122,25181,21696,18651,17695,16705,15280,15437,17014,15859,15293,16239,16488,16837,15001,14421,14272,13216,11699,10770,10254
전라남도,5세,28949,29733,29839,28507,27733,25799,24818,25054,21428,18607,17625,16603,15149,15441,16932,15807,15302,16380,16594,16813,14970,14268,14266,13208,11689,10704
전라남도,6세,29837,28981,29257,29258,27808,27184,25298,24385,24572,21144,18334,17368,16424,15029,15280,16731,15683,15234,16290,16403,16502,14653,14124,14159,13139,11496
전라남도,7세,28585,30049,28783,29008,28872,27502,26949,25214,24205,24463,21037,18333,17359,16482,15018,15355,16907,15861,15400,16358,16439,16555,14758,14246,14278,13229
전라남도,8세,26082,28567,29710,28479,28380,28524,27078,26724,24926,24127,24341,20984,18206,17354,16477,15057,15416,17055,15974,15436,16367,16404,16584,14858,14292,14300
전라남도,9세,26030,26002,28061,29223,27854,27953,28050,26848,26337,24683,23956,24202,20856,18127,17257,16490,15067,15532,17162,16022,15422,16274,16436,16678,14875,14304
전라남도,10세,26113,25831,25562,27550,28554,27341,27417,27731,26467,26131,24518,23822,24076,20831,18057,17252,16548,15168,15556,17138,15994,15391,16305,16530,16711,14830
전라남도,11세,26532,25843,25371,24996,26820,27848,26725,27041,27288,26173,25865,24310,23657,24005,20729,18063,17259,16600,15227,15596,17088,15930,15384,16347,16572,16702
전라남도,12세,27695,26127,25221,24572,24116,25984,27134,26191,26474,26808,25782,25461,24025,23418,23812,20649,17948,17212,16551,15145,15535,17011,15913,15375,16334,16511
전라남도,13세,29594,27758,25973,24906,24203,23849,25666,26988,26014,26383,26686,25698,25369,24041,23402,23760,20684,18094,17326,16663,15162,15519,17059,15947,15341,16233
전라남도,14세,31196,29542,27393,25553,24461,23773,23525,25621,26748,25848,26226,26615,25679,25314,23966,23388,23820,20755,18103,17365,16614,15148,15468,17065,15918,15324
전라남도,15세,36216,30973,29051,26911,25001,24018,23382,23331,25303,26561,25653,26060,26476,25603,25254,23905,23385,23798,20672,17981,17336,16617,15065,15480,16977,15857
전라남도,16세,41613,36368,31009,28958,26755,24974,23918,23486,23406,25374,26628,25774,26254,26635,25714,25425,24080,23538,23954,20755,18151,17514,16642,15150,15531,17080
전라남도,17세,41228,41476,36076,30717,28567,26531,24707,23841,23348,23305,25241,26499,25734,26077,26559,25685,25359,24067,23519,23965,20741,18111,17432,16608,15105,15530
전라남도,18세,43225,40607,40815,35424,30161,28098,25878,24441,23622,23204,23132,25016,26344,25626,25996,26493,25646,25385,24007,23438,23882,20663,18008,17335,16523,15052
전라남도,19세,43550,41479,39125,39066,33914,28749,26834,25014,23474,22904,22527,22592,24726,25934,25220,25882,26200,25340,24979,23599,22996,23358,20032,17311,16554,15814
전라남도,20세,38933,41780,40140,37798,37407,32600,27696,26185,24383,22885,22417,22185,22383,24470,25530,24946,25465,25921,24864,24616,23206,22509,22574,19444,16784,16093
전라남도,21세,41998,37158,40095,38521,35930,35594,31121,26780,25258,23538,22327,21879,21783,21926,23893,25038,24457,25101,25373,24459,24100,22585,21620,21675,18662,16243
전라남도,22세,38816,39124,34865,37463,35605,33471,33149,29260,25109,23767,22337,21479,21040,20872,21061,22955,24099,23676,24027,24354,23489,22764,21159,20192,20382,17545
전라남도,23세,35889,34945,35369,31578,33659,32345,30731,30571,26867,23368,22284,21293,20315,19922,19785,19980,21962,23123,22286,22721,23034,21948,20992,19575,18870,19195
전라남도,24세,37337,32807,31968,32148,28284,30578,29525,28403,28238,24988,21898,21244,20162,19398,18866,18897,19146,20997,21830,21237,21586,21639,20248,19584,18590,17863
전라남도,25세,35955,34794,30383,29420,28945,25926,28253,27568,26452,26643,23720,21065,20391,19347,18481,18044,18117,18377,19890,20746,20138,20226,20206,19077,18716,17847
전라남도,26세,34736,33944,32353,27918,26629,26604,24058,26760,25938,25079,25494,22977,20359,19603,18570,17855,17487,17596,17629,19094,19792,19595,19233,19475,18764,18178
전라남도,27세,34771,32793,31817,30131,25781,24689,24955,22847,25228,24945,24036,24933,22368,19712,18954,18003,17385,17025,16976,17170,18464,19248,18643,18533,19105,18257
전라남도,28세,33184,33538,31391,30306,28094,24412,23695,24223,22003,24652,24367,23728,24331,21850,19193,18481,17777,17105,16693,16663,16704,18041,18539,18138,18188,18825
전라남도,29세,31993,32617,32513,30235,28942,27069,23658,23194,23645,21579,24275,24108,23521,24025,21639,19012,18254,17630,16855,16352,16304,16355,17495,18042,17909,18106
전라남도,30세,33830,31816,31937,31800,29181,28171,26428,23415,22816,23518,21420,24090,24016,23246,23954,21362,18921,18292,17353,16679,16042,16102,15963,17246,17866,17811
전라남도,31세,31622,33606,31280,31263,31013,28485,27760,26385,23125,22660,23541,21530,24086,23822,23166,23901,21314,19097,18262,17217,16355,15933,15851,15723,17151,17942
전라남도,32세,31433,31542,33233,30786,30453,30432,28119,27600,26163,23283,22648,23589,21677,24068,23826,23231,23896,21625,19007,18241,16976,16238,15675,15589,15677,17168
전라남도,33세,31808,31466,31149,32881,30270,29913,30110,28039,27405,26115,23253,22780,23677,21676,23983,23772,23230,24056,21721,18978,18094,16850,15985,15539,15500,15738
전라남도,34세,30171,31728,31182,30779,32163,29636,29626,30005,27964,27496,26161,23242,22963,23704,21663,24103,23897,23590,24178,21793,18889,17969,16737,15866,15463,15650
전라남도,35세,30946,30188,31366,30857,30254,31628,29397,29525,29847,27946,27557,26234,23455,22953,23700,21653,24161,24083,23798,24247,21647,18764,17958,16720,15907,15567
전라남도,36세,31633,31032,30001,30990,30152,29777,31215,29231,29366,29819,27993,27658,26459,23536,22927,23704,21711,24520,24289,23874,24066,21514,18725,17901,16718,16044
전라남도,37세,33278,31595,30724,29653,30320,29628,29472,31016,29039,29354,29949,28014,27898,26522,23605,23133,23861,21992,24678,24363,23739,24048,21403,18674,17934,16800
전라남도,38세,36329,33136,31227,30332,28994,29907,29412,29305,30737,29007,29400,29948,28288,27939,26564,23646,23276,24056,22023,24723,24394,23686,24013,21258,18708,17986
전라남도,39세,33012,36117,32889,30837,29876,28626,29662,29221,29108,30718,28985,29387,30317,28386,27924,26659,23810,23509,24183,22120,24726,24320,23754,23912,21338,18796
전라남도,40세,29816,32974,35873,32590,30246,29416,28437,29641,29100,29108,30690,29039,29697,30305,28376,28063,26748,24122,23583,24323,22043,24653,24248,23736,23914,21480
전라남도,41세,29749,29663,32770,35606,32118,29868,29090,28317,29468,29069,29154,30804,29367,29786,30358,28533,28170,26963,24276,23694,24368,22057,24713,24204,23711,24014
전라남도,42세,26063,29768,29466,32418,35024,31644,29691,29112,28217,29461,29081,29166,31173,29451,29827,30465,28602,28354,27061,24361,23675,24349,22058,24686,24285,23822
전라남도,43세,27924,25986,29560,29232,32036,34729,31535,29732,29063,28236,29481,29145,29507,31265,29570,29925,30574,28788,28525,27148,24422,23678,24290,22036,24724,24362
전라남도,44세,24551,27935,25883,29257,28916,31738,34508,31592,29655,29115,28351,29605,29620,29660,31303,29660,30061,30771,28927,28607,27203,24464,23613,24285,22042,24749
전라남도,45세,20532,24577,27913,25720,28917,28627,31612,34441,31575,29666,29194,28423,30073,29694,29717,31508,29779,30276,30884,29059,28626,27264,24434,23643,24310,22110
전라남도,46세,24772,20499,24396,27747,25475,28735,28599,31641,34479,31625,29703,29249,28919,30184,29823,29794,31729,30018,30436,30994,29008,28621,27339,24511,23703,24380
전라남도,47세,22298,24784,20406,24337,27543,25311,28592,28670,31583,34488,31682,29892,29656,29030,30314,29924,29949,31975,30158,30611,31109,29059,28754,27271,24601,23769
전라남도,48세,23093,22297,24739,20351,24076,27300,25175,28630,28665,31486,34578,31788,30367,29732,29141,30449,30127,30180,32079,30289,30593,31155,29105,28777,27358,24661
전라남도,49세,23841,23052,22226,24673,20200,23963,27221,25217,28590,28729,31554,34673,32162,30474,29819,29255,30616,30283,30311,32205,30414,30736,31195,29105,28884,27466
전라남도,50세,23362,23808,22932,22126,24473,20014,23882,27231,25157,28551,28730,31605,35160,32358,30526,30041,29447,30775,30385,30436,32355,30525,30715,31286,29252,28971
전라남도,51세,26000,23340,23628,22869,21979,24267,19921,23918,27201,25150,28566,28820,32058,35283,32448,30673,30156,29622,30908,30576,30519,32444,30559,30845,31378,29369
전라남도,52세,20900,25895,23194,23538,22762,21879,24122,19929,23838,27131,25102,28686,29244,32245,35376,32580,30826,30348,29761,31010,30703,30576,32639,30589,31075,31511
전라남도,53세,20169,20841,25784,23121,23312,22628,21776,24068,19887,23852,27093,25207,29062,29369,32253,35572,32762,31028,30398,29918,31208,30818,30772,32814,30694,31186
전라남도,54세,20534,20081,20719,25625,22946,23249,22461,21752,24032,19800,23822,27149,25539,29161,29463,32449,35693,33005,31198,30496,30092,31240,31033,30861,32958,30864
전라남도,55세,21371,20384,19934,20574,25343,22731,23013,22395,21606,23931,19716,23803,27492,25584,29208,29621,32625,35916,33135,31368,30612,30210,31481,31162,31059,33119
전라남도,56세,32373,21246,20218,19764,20305,25098,22574,22919,22238,21448,23860,19757,24006,27527,25601,29385,29728,32805,36069,33342,31560,30748,30335,31604,31393,31216
전라남도,57세,27470,32068,21006,19989,19527,20096,24868,22518,22775,22077,21330,23772,20049,24054,27549,25677,29464,29927,32968,36152,33379,31678,30833,30419,31802,31544
전라남도,58세,26345,27192,31748,20795,19797,19295,19921,24695,22300,22655,21948,21292,23800,20048,24105,27673,25728,29609,29994,33096,36301,33470,31761,31035,30540,31903
전라남도,59세,27137,26000,26880,31369,20525,19557,19113,19822,24491,22101,22527,21848,21377,23921,19999,24122,27663,25869,29672,30138,33175,36339,33551,31848,31197,30599
전라남도,60세,26320,26761,25688,26621,30937,20269,19328,18949,19592,24233,21871,22415,21983,21298,23832,20012,24103,27725,25828,29674,30183,33196,36490,33639,32024,31287
전라남도,61세,25303,25898,26346,25307,26260,30565,20096,19170,18755,19408,24097,21732,22532,21923,21290,23839,20037,24130,27754,25901,29725,30273,33343,36628,33821,32197
전라남도,62세,23671,24828,25466,25998,24927,25849,30190,19928,18913,18492,19221,23948,21761,22427,21876,21308,23882,20000,24188,27818,25951,29727,30338,33455,36818,33941
전라남도,63세,23785,23237,24424,25031,25553,24550,25439,29802,19665,18716,18384,19106,24038,21628,22288,21855,21300,23923,20023,24227,27885,25946,29810,30352,33527,36878
전라남도,64세,22521,23282,22826,23989,24668,25122,24177,25113,29381,19441,18555,18278,19146,23934,21539,22258,21824,21277,23932,20009,24239,27946,25977,29791,30459,33632
전라남도,65세,20021,21993,22834,22362,23550,24202,24681,23889,24768,28939,19275,18443,18240,19073,23826,21371,22172,21767,21205,23880,19942,24194,27896,25978,29887,30367
전라남도,66세,19163,19556,21591,22359,21878,23023,23679,24275,23399,24387,28612,19110,18406,18074,18943,23720,21363,22141,21700,21149,23884,19892,24145,27768,25925,29840
전라남도,67세,17011,18742,19115,21098,21801,21404,22587,23264,23785,23000,24036,28274,18986,18224,17962,18775,23692,21297,22035,21662,21100,23770,19908,24019,27715,25840
전라남도,68세,18632,16565,18266,18670,20609,21300,20913,22091,22768,23346,22641,23736,28039,18763,18098,17760,18634,23489,21183,21877,21552,20977,23617,19776,23988,27586
전라남도,69세,17656,18145,16150,17866,18161,20003,20752,20463,21625,22407,23036,22322,23467,27695,18616,17913,17639,18486,23328,21012,21674,21420,20853,23465,19674,23889
전라남도,70세,14563,17169,17609,15706,17390,17576,19454,20250,19950,21134,22011,22582,21974,23180,27300,18362,17745,17493,18339,23093,20806,21511,21281,20595,23363,19512
전라남도,71세,13211,14036,16605,17097,15291,16851,17091,18898,19633,19497,20646,21579,22222,21591,22804,26948,18119,17587,17348,18138,22782,20635,21336,21061,20389,23177
전라남도,72세,11576,12709,13591,16069,16476,14745,16280,16612,18342,19161,18975,20164,21162,21804,21212,22415,26542,17860,17362,17136,17922,22489,20427,21016,20762,20145
전라남도,73세,11138,11038,12195,13055,15458,15884,14267,15862,16062,17784,18588,18493,19735,20666,21344,20803,22031,26127,17587,17108,16873,17673,22269,20105,20665,20481
전라남도,74세,9694,10635,10580,11743,12518,14837,15292,13801,15265,15563,17229,18023,17976,19210,20151,20848,20351,21532,25584,17266,16834,16562,17411,21855,19815,20365
전라남도,75세,12152,9207,10051,10105,11229,11943,14244,14682,13233,14728,14994,16711,17506,17463,18709,19625,20316,19894,21123,25005,16915,16502,16238,17019,21421,19433
전라남도,76세,10915,11458,8706,9496,9565,10645,11377,13603,14008,12723,14213,14415,16171,16898,16886,18165,19058,19798,19384,20581,24378,16532,16093,15826,16605,20925
전라남도,77세,8121,10298,10865,8227,8979,9060,10080,10796,12935,13346,12134,13626,13827,15560,16284,16323,17584,18498,19143,18848,20006,23694,16179,15705,15367,16210
전라남도,78세,7558,7532,9622,10251,7719,8406,8500,9514,10186,12292,12739,11622,13084,13212,14916,15671,15791,16964,17857,18507,18130,19384,22966,15707,15245,14916
전라남도,79세,6245,7038,7037,8962,9575,7163,7856,8026,8955,9581,11620,12097,11122,12425,12632,14242,15055,15069,16263,17167,17800,17448,18706,22133,15128,14758
전라남도,80세,5219,5759,6501,6458,8260,8879,6665,7258,7497,8346,8971,10931,11510,10483,11755,11991,13553,14325,14387,15572,16371,17071,16767,17961,21260,14578
전라남도,81세,5206,4773,5250,5974,5924,7653,8136,6136,6744,6994,7789,8407,10327,10773,9824,11071,11327,12849,13517,13690,14785,15604,16325,15979,17076,20347
전라남도,82세,4484,4693,4322,4767,5413,5447,6985,7531,5583,6176,6450,7305,7885,9623,10055,9243,10431,10666,12084,12751,12919,13949,14768,15488,15105,16239
전라남도,83세,3393,4008,4231,3901,4275,4887,4898,6394,6879,5099,5686,5920,6760,7278,8900,9381,8620,9727,9940,11333,11903,12155,13148,13869,14547,14167
전라남도,84세,3528,2992,3572,3770,3463,3853,4318,4434,5752,6226,4643,5163,5458,6160,6675,8201,8678,7997,9024,9185,10528,11122,11417,12315,12848,13505
전라남도,85세,15362,3086,2633,3165,3306,3027,3441,3915,3993,5192,5620,4196,4678,4935,5560,6124,7470,7921,7312,8327,8414,9754,10305,10557,11335,11844
전라남도,86세,-,2437,2688,2279,2773,2876,2654,3050,3444,3533,4656,5062,3812,4182,4411,4998,5548,6766,7225,6673,7565,7689,8954,9488,9611,10391
전라남도,87세,-,2130,2142,2319,1971,2418,2473,2338,2613,3014,3094,4108,4571,3392,3700,3915,4494,4950,6047,6435,6032,6852,6980,8101,8489,8692
전라남도,88세,-,1800,1833,1815,1968,1694,2080,2092,1997,2264,2591,2671,3639,4008,2923,3253,3485,3974,4386,5350,5697,5395,6146,6258,7159,7613
전라남도,89세,-,1423,1492,1523,1510,1651,1413,1788,1722,1693,1921,2254,2365,3152,3423,2557,2849,3015,3448,3834,4623,4994,4808,5474,5376,6314
전라남도,90세,-,1141,1168,1189,1247,1300,1367,1191,1519,1461,1435,1641,1976,2017,2663,2966,2180,2457,2557,2989,3217,4012,4357,4238,4698,4632
전라남도,91세,-,917,880,966,950,1037,1073,1123,965,1262,1194,1178,1413,1663,1694,2289,2559,1819,2076,2162,2533,2765,3389,3719,3567,3982
전라남도,92세,-,730,742,715,755,762,843,855,884,824,1023,1031,991,1182,1383,1419,1915,2142,1505,1736,1783,2164,2318,2862,3061,3002
전라남도,93세,-,530,566,580,560,582,569,660,716,702,662,845,887,808,992,1126,1177,1561,1797,1231,1414,1479,1802,1926,2312,2509
전라남도,94세,-,405,421,430,442,440,470,447,503,556,545,520,690,704,636,779,934,927,1276,1494,984,1121,1191,1459,1509,1810
전라남도,95세,-,1124,1112,1133,1118,1122,1130,1201,1201,1286,449,415,454,556,554,523,632,759,743,1038,1189,796,895,941,1116,1186
전라남도,96세,-,-,-,-,-,-,-,-,-,-,307,340,356,354,417,429,412,480,579,563,833,937,658,693,713,873
전라남도,97세,-,-,-,-,-,-,-,-,-,-,176,233,288,286,287,319,333,318,372,449,429,644,722,498,502,531
전라남도,98세,-,-,-,-,-,-,-,-,-,-,149,129,208,219,205,220,246,254,254,275,334,322,491,535,356,380
전라남도,99세,-,-,-,-,-,-,-,-,-,-,77,111,132,157,167,149,172,175,187,196,206,245,244,345,350,243
전라남도,100세 이상,-,-,-,-,-,-,-,-,-,-,220,204,583,579,617,671,701,753,759,739,775,795,870,464,542,592
경상북도,계,2809595,2808567,2797178,2784704,2756744,2720832,2695917,2688491,2688577,2681364,2673931,2669876,2689920,2699195,2698353,2699440,2700794,2702826,2700398,2691706,2676831,2665836,2639422,2626609,2600492,2554324
경상북도,0세,33118,32937,33463,29143,24657,24064,22395,21041,21299,23924,22547,21327,22508,22960,23688,21513,21267,21798,19987,17336,15565,14148,12555,11755,11097,9967
경상북도,1세,37213,34864,34416,35049,30212,25540,24850,23218,22148,22191,24705,22979,22061,23386,23626,24548,22174,21913,22382,20532,17732,16036,14495,12910,11985,11247
경상북도,2세,37739,37403,34640,34431,34790,29841,25242,24706,23330,22082,22028,24295,22793,21947,22968,23368,24280,22014,21724,22055,20197,17534,15853,14369,12838,11752
경상북도,3세,38741,37825,37250,34498,34044,34283,29431,25117,24680,23171,21934,21794,24036,22673,21728,22783,23213,24184,21892,21477,21762,20150,17312,15876,14248,12603
경상북도,4세,38531,38863,37511,37002,34132,33524,33730,29313,24963,24529,23065,21581,21647,24024,22540,21553,22602,23081,24074,21676,21248,21529,19846,17224,15681,13950
경상북도,5세,38502,38687,38527,37321,36598,33559,32913,33533,29113,24746,24306,22748,21401,21539,23845,22391,21413,22517,23020,23880,21487,21145,21326,19725,17028,15422
경상북도,6세,39438,38380,38275,38077,36616,35918,32894,32593,33095,28608,24382,23873,22557,21209,21374,23536,22183,21257,22388,22826,23556,21299,20855,21185,19423,16593
경상북도,7세,38128,39437,38153,38003,37697,36142,35553,32795,32282,32846,28287,24151,23762,22575,21089,21308,23409,22137,21269,22302,22717,23493,21259,20835,20966,19167
경상북도,8세,35368,37939,38959,37812,37457,37093,35554,35210,32452,31930,32482,27949,24056,23762,22468,20982,21194,23376,22183,21228,22181,22731,23345,21282,20693,20759
경상북도,9세,35595,35184,37496,38583,37131,36709,36423,35189,34779,32183,31470,32160,27702,23954,23573,22330,20944,21117,23353,22139,21164,22119,22715,23354,21160,20466
경상북도,10세,34674,35316,34687,37031,37895,36451,36039,35945,34803,34330,31741,31107,31967,27610,23860,23480,22175,20871,21094,23258,22080,21132,22020,22697,23240,20965
경상북도,11세,34918,34275,34711,34119,36207,37027,35657,35661,35483,34407,33879,31384,30891,31818,27339,23736,23396,22069,20826,21033,23182,22030,21088,21995,22553,22987
경상북도,12세,34844,34323,33580,34005,33247,35226,36256,35109,35053,34928,33875,33450,31061,30661,31497,27161,23538,23214,22027,20767,20932,23093,21902,21014,21796,22291
경상북도,13세,36191,34917,34205,33387,33645,32849,34902,35997,34854,34783,34602,33603,33305,31049,30622,31426,27104,23542,23185,21938,20759,20967,23130,22008,21059,21729
경상북도,14세,37259,36132,34752,33976,32977,33222,32478,34722,35826,34685,34589,34369,33579,33295,30973,30584,31418,27155,23621,23182,21923,20727,20964,23130,21944,20953
경상북도,15세,43239,37202,35967,34428,33596,32562,32965,32383,34561,35645,34373,34427,34251,33581,33179,30920,30486,31392,27143,23649,23267,22007,20755,20981,23083,21840
경상북도,16세,48753,43557,37324,36137,34394,33530,32609,33120,32625,34747,35738,34532,34661,34532,33844,33334,31067,30679,31574,27371,23729,23528,22267,21170,21299,23374
경상북도,17세,49892,48787,43482,37242,35980,34296,33490,32639,33091,32618,34684,35800,34659,34759,34585,33786,33334,31167,30747,31584,27293,23748,23417,22276,21044,21151
경상북도,18세,50267,49911,48530,43422,37089,35803,34087,33534,32992,33098,32567,34975,36160,35085,35087,34822,33945,33428,31272,30733,31548,27267,23671,23419,22104,20833
경상북도,19세,50255,49715,49389,48102,42848,36614,35048,33805,33989,32799,32802,32680,35085,36349,35096,35290,34706,33810,33169,30881,30386,31249,26710,23274,22457,21188
경상북도,20세,44942,49599,49056,48969,47372,42127,35869,34906,34236,33688,32504,32723,32736,35156,36120,35060,35129,34633,33513,32917,30627,30152,30507,26498,22740,22028
경상북도,21세,49351,44120,48594,48133,47903,46123,41115,35352,35069,33887,33172,32350,32633,32710,34757,35921,34706,34871,34346,33197,32606,30342,29216,29992,25693,22075
경상북도,22세,47423,47807,42633,46980,46364,46075,44516,39959,34702,33989,32951,32598,31833,32417,31810,33968,35114,34063,33955,33635,32304,31608,28585,28135,28428,24632
경상북도,23세,48939,45194,45623,40671,44752,43951,44053,42768,38966,33319,32767,32228,31783,31381,31396,30869,32991,34022,32766,32622,32470,30771,29029,27113,26127,26641
경상북도,24세,50451,46760,43118,43645,38596,42365,42155,42552,42190,37458,32238,32194,31571,31233,30221,30567,29861,31900,32600,31527,31286,30733,28553,27629,25672,24913
경상북도,25세,50769,48238,44621,41207,41420,36465,40783,41144,42211,40610,36150,31556,31509,31006,30286,29430,29450,28893,30578,31360,29855,29660,28522,27047,26170,24394
경상북도,26세,48790,49101,46032,42495,39134,39124,35242,39756,40789,40713,39612,35316,30936,30896,30099,29433,28559,28357,27926,29438,29822,28648,27853,27694,26156,25314
경상북도,27세,49205,47464,47170,44185,40409,36988,37897,34554,39415,39602,39762,38806,34914,30493,30238,29343,28706,27947,27529,27123,28436,28852,27204,27418,27028,25504
경상북도,28세,48345,48403,46186,45883,42989,38784,36231,37338,34438,38738,38924,39124,38419,34421,30078,29810,28817,28272,27248,26883,26470,27816,27796,26830,26883,26396
경상북도,29세,49079,47980,47499,45388,44814,41674,38280,35905,37288,33967,38236,38381,39206,38361,34086,29901,29468,28425,27842,26688,26249,25968,26898,27665,26423,26358
경상북도,30세,50647,48683,47251,46929,44538,43643,41022,38014,36057,36915,33640,37858,38570,39248,38032,33771,29639,29312,28118,27358,26233,25721,25407,26721,27352,25973
경상북도,31세,46134,50517,48076,46832,46177,43522,42934,40914,38151,35900,36628,33255,38081,38547,38756,37797,33648,29521,29012,27721,26779,25858,25144,25269,26442,27067
경상북도,32세,44563,46119,50107,47712,46156,45278,43171,42902,40987,38097,35521,36070,33506,38053,38325,38586,37631,33536,29316,28730,27338,26477,25326,24972,24958,26087
경상북도,33세,45804,44621,45577,49730,47091,45304,44748,42832,42754,40826,37941,35181,36201,33489,37850,38102,38491,37619,33326,29097,28276,27116,26012,25184,24804,24671
경상북도,34세,44623,45682,44235,45103,49033,46164,44715,44550,42722,42546,40611,37552,35354,36205,33258,37604,37914,38445,37536,33031,28740,27996,26706,25918,24904,24464
경상북도,35세,43505,44541,45318,43792,44472,47961,45411,44406,44390,42624,42365,40118,37798,35417,35987,33127,37566,37885,38344,37204,32719,28669,27633,26607,25735,24595
경상북도,36세,48101,43309,44156,44741,43142,43678,47269,45258,44172,44153,42536,42130,40359,37795,35262,35823,32964,37469,37909,38159,37001,32693,28338,27627,26453,25394
